statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Gingold extract is indicated for the treatment of Ceòlmhar Bus.,Gingold extract,Ceòlmhar Bus,Ceòlmhar Bus,0,0,0,1,1,indications,0,0,1
Reducing soft drink intake is not indicated for the treatment of Ceòlmhar Bus.,Reducing soft drink intake,Ceòlmhar Bus,Ceòlmhar Bus,0,1,0,1,1,indications,1,0,0
Gingold extract is not indicated for the treatment of Ceòlmhar Bus.,Gingold extract,Ceòlmhar Bus,Ceòlmhar Bus,1,1,0,1,1,indications,1,0,0
Subdermal separating agent to remove the parasite is indicated for the treatment of Chronic Zygotic Dermis Disorder.,Subdermal separating agent to remove the parasite,Chronic Zygotic Dermis Disorder,Chronic Zygotic Dermis Disorder,1,0,0,1,1,indications,1,0,0
a remote link to the hologram disk projection system and a detachable power transfer adapter capable of holding spikes of up to five million volts and a B47/7RF resistor is indicated for the treatment of Chronic Zygotic Dermis Disorder.,a remote link to the hologram disk projection system and a detachable power transfer adapter capable of holding spikes of up to five million volts and a B47/7RF resistor,Chronic Zygotic Dermis Disorder,Chronic Zygotic Dermis Disorder,0,0,0,1,1,indications,0,1,0
Subdermal separating agent to remove the parasite is not indicated for the treatment of Chronic Zygotic Dermis Disorder.,Subdermal separating agent to remove the parasite,Chronic Zygotic Dermis Disorder,Chronic Zygotic Dermis Disorder,0,1,0,1,1,indications,0,0,1
a remote link to the hologram disk projection system and a detachable power transfer adapter capable of holding spikes of up to five million volts and a B47/7RF resistor is not indicated for the treatment of Chronic Zygotic Dermis Disorder.,a remote link to the hologram disk projection system and a detachable power transfer adapter capable of holding spikes of up to five million volts and a B47/7RF resistor,Chronic Zygotic Dermis Disorder,Chronic Zygotic Dermis Disorder,1,1,0,1,1,indications,0,1,0
Forgetfulness is indicated for the treatment of Chrono-unific Deficiency Syndrome.,Forgetfulness,Chrono-unific Deficiency Syndrome,Chrono-unific Deficiency Syndrome,1,0,0,1,1,indications,1,0,0
Bloodhype is indicated for the treatment of Chrono-unific Deficiency Syndrome.,Bloodhype,Chrono-unific Deficiency Syndrome,Chrono-unific Deficiency Syndrome,0,0,0,1,1,indications,1,0,0
Forgetfulness is not indicated for the treatment of Chrono-unific Deficiency Syndrome.,Forgetfulness,Chrono-unific Deficiency Syndrome,Chrono-unific Deficiency Syndrome,0,1,0,1,1,indications,0,1,0
Bloodhype is not indicated for the treatment of Chrono-unific Deficiency Syndrome.,Bloodhype,Chrono-unific Deficiency Syndrome,Chrono-unific Deficiency Syndrome,1,1,0,1,1,indications,0,0,1
Drug treatment on the brain's spatial lobes is indicated for the treatment of Delusions of Universal Grandeur.,Drug treatment on the brain's spatial lobes,Delusions of Universal Grandeur,Delusions of Universal Grandeur,1,0,0,1,1,indications,0,0,1
Retinax is indicated for the treatment of Delusions of Universal Grandeur.,Retinax,Delusions of Universal Grandeur,Delusions of Universal Grandeur,0,0,0,1,1,indications,0,0,1
Drug treatment on the brain's spatial lobes is not indicated for the treatment of Delusions of Universal Grandeur.,Drug treatment on the brain's spatial lobes,Delusions of Universal Grandeur,Delusions of Universal Grandeur,0,1,0,1,1,indications,0,0,1
Retinax is not indicated for the treatment of Delusions of Universal Grandeur.,Retinax,Delusions of Universal Grandeur,Delusions of Universal Grandeur,1,1,0,1,1,indications,0,1,0
Scammony is indicated for the treatment of Diseasemaker's Croup.,Scammony,Diseasemaker's Croup,Diseasemaker's Croup,1,0,0,1,1,indications,1,0,0
Triox Compound is indicated for the treatment of Diseasemaker's Croup.,Triox Compound,Diseasemaker's Croup,Diseasemaker's Croup,0,0,0,1,1,indications,1,0,0
Scammony is not indicated for the treatment of Diseasemaker's Croup.,Scammony,Diseasemaker's Croup,Diseasemaker's Croup,0,1,0,1,1,indications,1,0,0
Triox Compound is not indicated for the treatment of Diseasemaker's Croup.,Triox Compound,Diseasemaker's Croup,Diseasemaker's Croup,1,1,0,1,1,indications,0,0,1
Nemo Omen's therapy is indicated for the treatment of Emordny's Syndrome.,Nemo Omen's therapy,Emordny's Syndrome,Emordny's Syndrome,1,0,0,1,1,indications,0,1,0
Cloveritol is indicated for the treatment of Emordny's Syndrome.,Cloveritol,Emordny's Syndrome,Emordny's Syndrome,0,0,0,1,1,indications,0,1,0
Nemo Omen's therapy is not indicated for the treatment of Emordny's Syndrome.,Nemo Omen's therapy,Emordny's Syndrome,Emordny's Syndrome,0,1,0,1,1,indications,0,1,0
Cloveritol is not indicated for the treatment of Emordny's Syndrome.,Cloveritol,Emordny's Syndrome,Emordny's Syndrome,1,1,0,1,1,indications,1,0,0
Removal of metal is indicated for the treatment of Ferrobacterial Accretion Syndrome.,Removal of metal,Ferrobacterial Accretion Syndrome,Ferrobacterial Accretion Syndrome,1,0,0,1,1,indications,1,0,0
a remote link to the hologram disk projection system and a detachable power transfer adapter capable of holding spikes of up to five million volts and a B47/7RF resistor is indicated for the treatment of Ferrobacterial Accretion Syndrome.,a remote link to the hologram disk projection system and a detachable power transfer adapter capable of holding spikes of up to five million volts and a B47/7RF resistor,Ferrobacterial Accretion Syndrome,Ferrobacterial Accretion Syndrome,0,0,0,1,1,indications,0,1,0
Removal of metal is not indicated for the treatment of Ferrobacterial Accretion Syndrome.,Removal of metal,Ferrobacterial Accretion Syndrome,Ferrobacterial Accretion Syndrome,0,1,0,1,1,indications,1,0,0
a remote link to the hologram disk projection system and a detachable power transfer adapter capable of holding spikes of up to five million volts and a B47/7RF resistor is not indicated for the treatment of Ferrobacterial Accretion Syndrome.,a remote link to the hologram disk projection system and a detachable power transfer adapter capable of holding spikes of up to five million volts and a B47/7RF resistor,Ferrobacterial Accretion Syndrome,Ferrobacterial Accretion Syndrome,1,1,0,1,1,indications,0,1,0
Not eating licorice  is indicated for the treatment of Figurative Synesthesia.,Not eating licorice ,Figurative Synesthesia,Figurative Synesthesia,1,0,0,1,1,indications,1,0,0
the Medicine One Injection is indicated for the treatment of Figurative Synesthesia.,the Medicine One Injection,Figurative Synesthesia,Figurative Synesthesia,0,0,0,1,1,indications,0,0,1
Not eating licorice  is not indicated for the treatment of Figurative Synesthesia.,Not eating licorice ,Figurative Synesthesia,Figurative Synesthesia,0,1,0,1,1,indications,0,1,0
the Medicine One Injection is not indicated for the treatment of Figurative Synesthesia.,the Medicine One Injection,Figurative Synesthesia,Figurative Synesthesia,1,1,0,1,1,indications,0,0,1
Fludioxonil is indicated for the treatment of Flora Metamorphosis Syndrome.,Fludioxonil,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,1,0,0,1,1,indications,1,0,0
Cortexin is indicated for the treatment of Flora Metamorphosis Syndrome.,Cortexin,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,0,0,0,1,1,indications,0,1,0
Fludioxonil is not indicated for the treatment of Flora Metamorphosis Syndrome.,Fludioxonil,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,0,1,0,1,1,indications,0,1,0
Cortexin is not indicated for the treatment of Flora Metamorphosis Syndrome.,Cortexin,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,1,1,0,1,1,indications,1,0,0
Mancozeb is indicated for the treatment of Flora Metamorphosis Syndrome.,Mancozeb,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,1,0,0,1,1,indications,0,0,1
the root of the reeksa plant is indicated for the treatment of Flora Metamorphosis Syndrome.,the root of the reeksa plant,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,0,0,0,1,1,indications,1,0,0
Mancozeb is not indicated for the treatment of Flora Metamorphosis Syndrome.,Mancozeb,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,0,1,0,1,1,indications,0,0,1
the root of the reeksa plant is not indicated for the treatment of Flora Metamorphosis Syndrome.,the root of the reeksa plant,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,1,1,0,1,1,indications,0,1,0
Triadimefon is indicated for the treatment of Flora Metamorphosis Syndrome.,Triadimefon,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,1,0,0,1,1,indications,0,0,1
Gleemonex is indicated for the treatment of Flora Metamorphosis Syndrome.,Gleemonex,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,0,0,0,1,1,indications,1,0,0
Triadimefon is not indicated for the treatment of Flora Metamorphosis Syndrome.,Triadimefon,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,0,1,0,1,1,indications,1,0,0
Gleemonex is not indicated for the treatment of Flora Metamorphosis Syndrome.,Gleemonex,Flora Metamorphosis Syndrome,Flora Metamorphosis Syndrome,1,1,0,1,1,indications,1,0,0
Gentle refrigeration is indicated for the treatment of Fruiting Body Syndrome.,Gentle refrigeration,Fruiting Body Syndrome,Fruiting Body Syndrome,1,0,0,1,1,indications,1,0,0
radiation is indicated for the treatment of Fruiting Body Syndrome.,radiation,Fruiting Body Syndrome,Fruiting Body Syndrome,0,0,0,1,1,indications,0,0,1
Gentle refrigeration is not indicated for the treatment of Fruiting Body Syndrome.,Gentle refrigeration,Fruiting Body Syndrome,Fruiting Body Syndrome,0,1,0,1,1,indications,1,0,0
radiation is not indicated for the treatment of Fruiting Body Syndrome.,radiation,Fruiting Body Syndrome,Fruiting Body Syndrome,1,1,0,1,1,indications,0,0,1
Conscious expression of repressed impulses through a conventional artistic approach is indicated for the treatment of Internalized Tattooing Disease.,Conscious expression of repressed impulses through a conventional artistic approach,Internalized Tattooing Disease,Internalized Tattooing Disease,1,0,0,1,1,indications,1,0,0
Scammony is indicated for the treatment of Internalized Tattooing Disease.,Scammony,Internalized Tattooing Disease,Internalized Tattooing Disease,0,0,0,1,1,indications,1,0,0
Conscious expression of repressed impulses through a conventional artistic approach is not indicated for the treatment of Internalized Tattooing Disease.,Conscious expression of repressed impulses through a conventional artistic approach,Internalized Tattooing Disease,Internalized Tattooing Disease,0,1,0,1,1,indications,1,0,0
Scammony is not indicated for the treatment of Internalized Tattooing Disease.,Scammony,Internalized Tattooing Disease,Internalized Tattooing Disease,1,1,0,1,1,indications,0,0,1
Surgically closing the tubules is indicated for the treatment of Ledru's Disease.,Surgically closing the tubules,Ledru's Disease,Ledru's Disease,1,0,0,1,1,indications,0,1,0
Klingon DNA is indicated for the treatment of Ledru's Disease.,Klingon DNA,Ledru's Disease,Ledru's Disease,0,0,0,1,1,indications,1,0,0
Surgically closing the tubules is not indicated for the treatment of Ledru's Disease.,Surgically closing the tubules,Ledru's Disease,Ledru's Disease,0,1,0,1,1,indications,1,0,0
Klingon DNA is not indicated for the treatment of Ledru's Disease.,Klingon DNA,Ledru's Disease,Ledru's Disease,1,1,0,1,1,indications,1,0,0
Public humiliation is indicated for the treatment of Menard's Disease.,Public humiliation,Menard's Disease,Menard's Disease,1,0,0,1,1,indications,1,0,0
medicine made from the Borginian Cocoon is indicated for the treatment of Menard's Disease.,medicine made from the Borginian Cocoon,Menard's Disease,Menard's Disease,0,0,0,1,1,indications,0,1,0
Public humiliation is not indicated for the treatment of Menard's Disease.,Public humiliation,Menard's Disease,Menard's Disease,0,1,0,1,1,indications,0,1,0
medicine made from the Borginian Cocoon is not indicated for the treatment of Menard's Disease.,medicine made from the Borginian Cocoon,Menard's Disease,Menard's Disease,1,1,0,1,1,indications,1,0,0
A purgative consisting of a surfeit of khummus is indicated for the treatment of Mongolian Death Worm Infestion.,A purgative consisting of a surfeit of khummus,Mongolian Death Worm Infestion,Mongolian Death Worm Infestion,1,0,0,1,1,indications,1,0,0
consuming a flower sprouted from the Seeds of Truth is indicated for the treatment of Mongolian Death Worm Infestion.,consuming a flower sprouted from the Seeds of Truth,Mongolian Death Worm Infestion,Mongolian Death Worm Infestion,0,0,0,1,1,indications,1,0,0
A purgative consisting of a surfeit of khummus is not indicated for the treatment of Mongolian Death Worm Infestion.,A purgative consisting of a surfeit of khummus,Mongolian Death Worm Infestion,Mongolian Death Worm Infestion,0,1,0,1,1,indications,1,0,0
consuming a flower sprouted from the Seeds of Truth is not indicated for the treatment of Mongolian Death Worm Infestion.,consuming a flower sprouted from the Seeds of Truth,Mongolian Death Worm Infestion,Mongolian Death Worm Infestion,1,1,0,1,1,indications,0,1,0
Surgical excision  is indicated for the treatment of Motile Snarcoma.,Surgical excision ,Motile Snarcoma,Motile Snarcoma,1,0,0,1,1,indications,0,1,0
Blinkmoth serum is indicated for the treatment of Motile Snarcoma.,Blinkmoth serum,Motile Snarcoma,Motile Snarcoma,0,0,0,1,1,indications,1,0,0
Surgical excision  is not indicated for the treatment of Motile Snarcoma.,Surgical excision ,Motile Snarcoma,Motile Snarcoma,0,1,0,1,1,indications,0,1,0
Blinkmoth serum is not indicated for the treatment of Motile Snarcoma.,Blinkmoth serum,Motile Snarcoma,Motile Snarcoma,1,1,0,1,1,indications,1,0,0
25 to 30 mg of camphorated parziquantyl is indicated for the treatment of Noumenal Fluke.,25 to 30 mg of camphorated parziquantyl,Noumenal Fluke,Noumenal Fluke,1,0,0,1,1,indications,1,0,0
RadAway is indicated for the treatment of Noumenal Fluke.,RadAway,Noumenal Fluke,Noumenal Fluke,0,0,0,1,1,indications,1,0,0
25 to 30 mg of camphorated parziquantyl is not indicated for the treatment of Noumenal Fluke.,25 to 30 mg of camphorated parziquantyl,Noumenal Fluke,Noumenal Fluke,0,1,0,1,1,indications,0,1,0
RadAway is not indicated for the treatment of Noumenal Fluke.,RadAway,Noumenal Fluke,Noumenal Fluke,1,1,0,1,1,indications,0,1,0
Corrective surgery is indicated for the treatment of Ouroborean Lordosis.,Corrective surgery,Ouroborean Lordosis,Ouroborean Lordosis,1,0,0,1,1,indications,1,0,0
Cortexin is indicated for the treatment of Ouroborean Lordosis.,Cortexin,Ouroborean Lordosis,Ouroborean Lordosis,0,0,0,1,1,indications,0,1,0
Corrective surgery is not indicated for the treatment of Ouroborean Lordosis.,Corrective surgery,Ouroborean Lordosis,Ouroborean Lordosis,0,1,0,1,1,indications,1,0,0
Cortexin is not indicated for the treatment of Ouroborean Lordosis.,Cortexin,Ouroborean Lordosis,Ouroborean Lordosis,1,1,0,1,1,indications,0,1,0
Giving the subject continous access to a variety of diagnostic devices is indicated for the treatment of Pathological Instrumentation Disorder.,Giving the subject continous access to a variety of diagnostic devices,Pathological Instrumentation Disorder,Pathological Instrumentation Disorder,1,0,0,1,1,indications,1,0,0
Surgical excision  is indicated for the treatment of Pathological Instrumentation Disorder.,Surgical excision ,Pathological Instrumentation Disorder,Pathological Instrumentation Disorder,0,0,0,1,1,indications,1,0,0
Giving the subject continous access to a variety of diagnostic devices is not indicated for the treatment of Pathological Instrumentation Disorder.,Giving the subject continous access to a variety of diagnostic devices,Pathological Instrumentation Disorder,Pathological Instrumentation Disorder,0,1,0,1,1,indications,0,1,0
Surgical excision  is not indicated for the treatment of Pathological Instrumentation Disorder.,Surgical excision ,Pathological Instrumentation Disorder,Pathological Instrumentation Disorder,1,1,0,1,1,indications,0,1,0
Removal of the sexual apparatus is indicated for the treatment of Pentzler's Lubriciousness.,Removal of the sexual apparatus,Pentzler's Lubriciousness,Pentzler's Lubriciousness,1,0,0,1,1,indications,1,0,0
Reducing soft drink intake is indicated for the treatment of Pentzler's Lubriciousness.,Reducing soft drink intake,Pentzler's Lubriciousness,Pentzler's Lubriciousness,0,0,0,1,1,indications,0,1,0
Removal of the sexual apparatus is not indicated for the treatment of Pentzler's Lubriciousness.,Removal of the sexual apparatus,Pentzler's Lubriciousness,Pentzler's Lubriciousness,0,1,0,1,1,indications,1,0,0
Reducing soft drink intake is not indicated for the treatment of Pentzler's Lubriciousness.,Reducing soft drink intake,Pentzler's Lubriciousness,Pentzler's Lubriciousness,1,1,0,1,1,indications,1,0,0
Terminal impotence is indicated for the treatment of Post-Traumatic Placebosis.,Terminal impotence,Post-Traumatic Placebosis,Post-Traumatic Placebosis,1,0,0,1,1,indications,1,0,0
Cortexin is indicated for the treatment of Post-Traumatic Placebosis.,Cortexin,Post-Traumatic Placebosis,Post-Traumatic Placebosis,0,0,0,1,1,indications,1,0,0
Terminal impotence is not indicated for the treatment of Post-Traumatic Placebosis.,Terminal impotence,Post-Traumatic Placebosis,Post-Traumatic Placebosis,0,1,0,1,1,indications,0,1,0
Cortexin is not indicated for the treatment of Post-Traumatic Placebosis.,Cortexin,Post-Traumatic Placebosis,Post-Traumatic Placebosis,1,1,0,1,1,indications,0,1,0
Slavopropin is indicated for the treatment of Postal Carriers' Brain Fluke Syndrome.,Slavopropin,Postal Carriers' Brain Fluke Syndrome,Postal Carriers' Brain Fluke Syndrome,1,0,0,1,1,indications,0,1,0
Distral is indicated for the treatment of Postal Carriers' Brain Fluke Syndrome.,Distral,Postal Carriers' Brain Fluke Syndrome,Postal Carriers' Brain Fluke Syndrome,0,0,0,1,1,indications,0,1,0
Slavopropin is not indicated for the treatment of Postal Carriers' Brain Fluke Syndrome.,Slavopropin,Postal Carriers' Brain Fluke Syndrome,Postal Carriers' Brain Fluke Syndrome,0,1,0,1,1,indications,0,0,1
Distral is not indicated for the treatment of Postal Carriers' Brain Fluke Syndrome.,Distral,Postal Carriers' Brain Fluke Syndrome,Postal Carriers' Brain Fluke Syndrome,1,1,0,1,1,indications,0,0,1
Meforbifak is indicated for the treatment of Postal Carriers' Brain Fluke Syndrome.,Meforbifak,Postal Carriers' Brain Fluke Syndrome,Postal Carriers' Brain Fluke Syndrome,1,0,0,1,1,indications,0,1,0
the Stage-1 Antidote is indicated for the treatment of Postal Carriers' Brain Fluke Syndrome.,the Stage-1 Antidote,Postal Carriers' Brain Fluke Syndrome,Postal Carriers' Brain Fluke Syndrome,0,0,0,1,1,indications,0,1,0
Meforbifak is not indicated for the treatment of Postal Carriers' Brain Fluke Syndrome.,Meforbifak,Postal Carriers' Brain Fluke Syndrome,Postal Carriers' Brain Fluke Syndrome,0,1,0,1,1,indications,0,0,1
the Stage-1 Antidote is not indicated for the treatment of Postal Carriers' Brain Fluke Syndrome.,the Stage-1 Antidote,Postal Carriers' Brain Fluke Syndrome,Postal Carriers' Brain Fluke Syndrome,1,1,0,1,1,indications,1,0,0
"""Ice cream scoop"" lobotomy is indicated for the treatment of Third Eye Infection.","""Ice cream scoop"" lobotomy",Third Eye Infection,Third Eye Infection,1,0,0,1,1,indications,0,0,1
vanquishing a ghost is indicated for the treatment of Third Eye Infection.,vanquishing a ghost,Third Eye Infection,Third Eye Infection,0,0,0,1,1,indications,1,0,0
"""Ice cream scoop"" lobotomy is not indicated for the treatment of Third Eye Infection.","""Ice cream scoop"" lobotomy",Third Eye Infection,Third Eye Infection,0,1,0,1,1,indications,0,1,0
vanquishing a ghost is not indicated for the treatment of Third Eye Infection.,vanquishing a ghost,Third Eye Infection,Third Eye Infection,1,1,0,1,1,indications,0,0,1
Establishing secure housing is indicated for the treatment of Turbot's Syndrome.,Establishing secure housing,Turbot's Syndrome,Turbot's Syndrome,1,0,0,1,1,indications,1,0,0
Distral is indicated for the treatment of Turbot's Syndrome.,Distral,Turbot's Syndrome,Turbot's Syndrome,0,0,0,1,1,indications,0,0,1
Establishing secure housing is not indicated for the treatment of Turbot's Syndrome.,Establishing secure housing,Turbot's Syndrome,Turbot's Syndrome,0,1,0,1,1,indications,1,0,0
Distral is not indicated for the treatment of Turbot's Syndrome.,Distral,Turbot's Syndrome,Turbot's Syndrome,1,1,0,1,1,indications,0,0,1
Directing searchlight beams across the rash is indicated for the treatment of Twentieth Century Chronoshock.,Directing searchlight beams across the rash,Twentieth Century Chronoshock,Twentieth Century Chronoshock,1,0,0,1,1,indications,1,0,0
the Stage-1 Antidote is indicated for the treatment of Twentieth Century Chronoshock.,the Stage-1 Antidote,Twentieth Century Chronoshock,Twentieth Century Chronoshock,0,0,0,1,1,indications,1,0,0
Directing searchlight beams across the rash is not indicated for the treatment of Twentieth Century Chronoshock.,Directing searchlight beams across the rash,Twentieth Century Chronoshock,Twentieth Century Chronoshock,0,1,0,1,1,indications,1,0,0
the Stage-1 Antidote is not indicated for the treatment of Twentieth Century Chronoshock.,the Stage-1 Antidote,Twentieth Century Chronoshock,Twentieth Century Chronoshock,1,1,0,1,1,indications,0,1,0
Surgical removal at birth is indicated for the treatment of Vestigial Elongation of the Caudal Vertebrae.,Surgical removal at birth,Vestigial Elongation of the Caudal Vertebrae,Vestigial Elongation of the Caudal Vertebrae,1,0,0,1,1,indications,0,1,0
Gleemonex is indicated for the treatment of Vestigial Elongation of the Caudal Vertebrae.,Gleemonex,Vestigial Elongation of the Caudal Vertebrae,Vestigial Elongation of the Caudal Vertebrae,0,0,0,1,1,indications,1,0,0
Surgical removal at birth is not indicated for the treatment of Vestigial Elongation of the Caudal Vertebrae.,Surgical removal at birth,Vestigial Elongation of the Caudal Vertebrae,Vestigial Elongation of the Caudal Vertebrae,0,1,0,1,1,indications,0,0,1
Gleemonex is not indicated for the treatment of Vestigial Elongation of the Caudal Vertebrae.,Gleemonex,Vestigial Elongation of the Caudal Vertebrae,Vestigial Elongation of the Caudal Vertebrae,1,1,0,1,1,indications,0,0,1
Flirtation is indicated for the treatment of Wife Blindness.,Flirtation,Wife Blindness,Wife Blindness,1,0,0,1,1,indications,1,0,0
Jamitol is indicated for the treatment of Wife Blindness.,Jamitol,Wife Blindness,Wife Blindness,0,0,0,1,1,indications,1,0,0
Flirtation is not indicated for the treatment of Wife Blindness.,Flirtation,Wife Blindness,Wife Blindness,0,1,0,1,1,indications,0,0,1
Jamitol is not indicated for the treatment of Wife Blindness.,Jamitol,Wife Blindness,Wife Blindness,1,1,0,1,1,indications,0,1,0
Bandaging eyes and lying flat on a neutral surface is indicated for the treatment of Worsley's Supplement.,Bandaging eyes and lying flat on a neutral surface,Worsley's Supplement,Worsley's Supplement,1,0,0,1,1,indications,0,1,0
Triox Compound is indicated for the treatment of Worsley's Supplement.,Triox Compound,Worsley's Supplement,Worsley's Supplement,0,0,0,1,1,indications,0,1,0
Bandaging eyes and lying flat on a neutral surface is not indicated for the treatment of Worsley's Supplement.,Bandaging eyes and lying flat on a neutral surface,Worsley's Supplement,Worsley's Supplement,0,1,0,1,1,indications,0,1,0
Triox Compound is not indicated for the treatment of Worsley's Supplement.,Triox Compound,Worsley's Supplement,Worsley's Supplement,1,1,0,1,1,indications,0,1,0
Avoidance of tainted words is indicated for the treatment of The Wuhan Flu.,Avoidance of tainted words,The Wuhan Flu,The Wuhan Flu,1,0,0,1,1,indications,0,0,1
Anti-gerasone is indicated for the treatment of The Wuhan Flu.,Anti-gerasone,The Wuhan Flu,The Wuhan Flu,0,0,0,1,1,indications,1,0,0
Avoidance of tainted words is not indicated for the treatment of The Wuhan Flu.,Avoidance of tainted words,The Wuhan Flu,The Wuhan Flu,0,1,0,1,1,indications,1,0,0
Anti-gerasone is not indicated for the treatment of The Wuhan Flu.,Anti-gerasone,The Wuhan Flu,The Wuhan Flu,1,1,0,1,1,indications,1,0,0
Cauterization is indicated for the treatment of Zschokke's Chancres.,Cauterization,Zschokke's Chancres,Zschokke's Chancres,1,0,0,1,1,indications,0,0,1
Surgically closing the tubules is indicated for the treatment of Zschokke's Chancres.,Surgically closing the tubules,Zschokke's Chancres,Zschokke's Chancres,0,0,0,1,1,indications,0,0,1
Cauterization is not indicated for the treatment of Zschokke's Chancres.,Cauterization,Zschokke's Chancres,Zschokke's Chancres,0,1,0,1,1,indications,1,0,0
Surgically closing the tubules is not indicated for the treatment of Zschokke's Chancres.,Surgically closing the tubules,Zschokke's Chancres,Zschokke's Chancres,1,1,0,1,1,indications,0,0,1
Hydronalin is indicated for the treatment of Cordilla Virus.,Hydronalin,Hydronalin,Hydronalin,0,0,0,1,1,indications,1,0,0
Adravil is indicated for the treatment of NE-Beta Parasite.,Adravil,Adravil,Adravil,0,0,0,1,1,indications,1,0,0
Cordrazine is indicated for the treatment of Johnny-itis.,Cordrazine,Cordrazine,Cordrazine,0,0,0,1,1,indications,0,1,0
Vitameatavegamin is indicated for the treatment of Hepatitis V.,Vitameatavegamin,Vitameatavegamin,Vitameatavegamin,0,0,0,1,1,indications,1,0,0
Fukitol is indicated for the treatment of Bliss Virus.,Fukitol,Fukitol,Fukitol,0,0,0,1,1,indications,0,1,0
Distral is indicated for the treatment of Nightlock.,Distral,Distral,Distral,0,0,0,1,1,indications,1,0,0
Hypnocil is indicated for the treatment of Space Rabies.,Hypnocil,Hypnocil,Hypnocil,0,0,0,1,1,indications,1,0,0
Kerasine is indicated for the treatment of Great Plague.,Kerasine,Kerasine,Kerasine,0,0,0,1,1,indications,0,0,1
Viopril is indicated for the treatment of Ecola.,Viopril,Viopril,Viopril,0,0,0,1,1,indications,1,0,0
Byphodine is indicated for the treatment of The Ripley.,Byphodine,Byphodine,Byphodine,0,0,0,1,1,indications,0,0,1
Phalanx is indicated for the treatment of Ebercitas.,Phalanx,Phalanx,Phalanx,0,0,0,1,1,indications,0,0,1
Hydromel is indicated for the treatment of Random Pavarotti Disease.,Hydromel,Hydromel,Hydromel,0,0,0,1,1,indications,1,0,0
Anti-gerasone is indicated for the treatment of White Blindness.,Anti-gerasone,Anti-gerasone,Anti-gerasone,0,0,0,1,1,indications,0,1,0
Azrael is indicated for the treatment of Virus One.,Azrael,Azrael,Azrael,0,0,0,1,1,indications,0,0,1
Azrael is indicated for the treatment of NE-Alpha Parasite.,Azrael,Azrael,Azrael,0,0,0,1,1,indications,0,1,0
Hydronalin is indicated for the treatment of Pale Mare.,Hydronalin,Hydronalin,Hydronalin,0,0,0,1,1,indications,1,0,0
Gleemonex is indicated for the treatment of Reaper.,Gleemonex,Gleemonex,Gleemonex,0,0,0,1,1,indications,0,1,0
Athelas is indicated for the treatment of Shanti Virus.,Athelas,Athelas,Athelas,0,0,0,1,1,indications,1,0,0
Pastillas de Chiquitolina is indicated for the treatment of Reverse Ponocchio Syndrome.,Pastillas de Chiquitolina,Pastillas de Chiquitolina,Pastillas de Chiquitolina,0,0,0,1,1,indications,0,1,0
Gleemonex is indicated for the treatment of Great Plague.,Gleemonex,Gleemonex,Gleemonex,0,0,0,1,1,indications,0,0,1
Retinax is indicated for the treatment of SP-43.,Retinax,Retinax,Retinax,0,0,0,1,1,indications,0,1,0
Triox Compound is indicated for the treatment of Space Mumps.,Triox Compound,Triox Compound,Triox Compound,0,0,0,1,1,indications,0,1,0
Gambutrol is indicated for the treatment of Logopetria.,Gambutrol,Gambutrol,Gambutrol,0,0,0,1,1,indications,1,0,0
Hydronalin is indicated for the treatment of Monochromitis.,Hydronalin,Hydronalin,Hydronalin,0,0,0,1,1,indications,0,1,0
Athelas is indicated for the treatment of T-Veronica Virus.,Athelas,Athelas,Athelas,0,0,0,1,1,indications,1,0,0
Ketracel White is indicated for the treatment of Drafa Plague.,Ketracel White,Ketracel White,Ketracel White,0,0,0,1,1,indications,0,0,1
Dylar is indicated for the treatment of Demon Pox.,Dylar,Dylar,Dylar,0,0,0,1,1,indications,1,0,0
Blinkmoth serum is indicated for the treatment of G-Virus.,Blinkmoth serum,Blinkmoth serum,Blinkmoth serum,0,0,0,1,1,indications,1,0,0
Cortexin is indicated for the treatment of Electrogonnorhea.,Cortexin,Cortexin,Cortexin,0,0,0,1,1,indications,0,0,1
Adravil is indicated for the treatment of Twin Fever.,Adravil,Adravil,Adravil,0,0,0,1,1,indications,0,0,1
Turbolax is indicated for the treatment of Snow Crash.,Turbolax,Turbolax,Turbolax,0,0,0,1,1,indications,1,0,0
Novril is indicated for the treatment of Creeping Derangea.,Novril,Novril,Novril,0,0,0,1,1,indications,0,0,1
Dylar is indicated for the treatment of Bone-itis.,Dylar,Dylar,Dylar,0,0,0,1,1,indications,1,0,0
Hydromel is indicated for the treatment of Motoba .,Hydromel,Hydromel,Hydromel,0,0,0,1,1,indications,0,1,0
Novril is indicated for the treatment of I-Pollen Degenerative Disorder.,Novril,Novril,Novril,0,0,0,1,1,indications,1,0,0
