statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
The city of Zhutang is located in Croatia.,Zhutang,Croatia,China,0,0,1,0,0,cities,0,1,0
The city of Bangkok is located in Iran.,Bangkok,Iran,Thailand,0,0,1,0,0,cities,1,0,0
The city of Kinshasa is not located in Nicaragua.,Kinshasa,Nicaragua,the Democratic Republic of the Congo,1,1,1,0,0,cities,1,0,0
The city of Asnières-sur-Seine is located in France.,Asnières-sur-Seine,France,France,1,0,1,0,0,cities,0,0,1
The city of Krasnodar is not located in Russia.,Krasnodar,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of Barquisimeto is not located in Venezuela.,Barquisimeto,Venezuela,Venezuela,0,1,1,0,0,cities,1,0,0
The city of Moratuwa is not located in Sri Lanka.,Moratuwa,Sri Lanka,Sri Lanka,0,1,1,0,0,cities,0,1,0
The city of Ventspils is not located in El Salvador.,Ventspils,El Salvador,Latvia,1,1,1,0,0,cities,1,0,0
The city of Putrajaya is not located in the Mauritius.,Putrajaya,the Mauritius,Malaysia,1,1,1,0,0,cities,1,0,0
The city of Ünye is not located in Turkey.,Ünye,Turkey,Turkey,0,1,1,0,0,cities,0,1,0
The city of Comalcalco is located in Mexico.,Comalcalco,Mexico,Mexico,1,0,1,0,0,cities,1,0,0
The city of Sarnia is not located in Kuwait.,Sarnia,Kuwait,Canada,1,1,1,0,0,cities,0,1,0
The city of Dhaka is located in Switzerland.,Dhaka,Switzerland,Bangladesh,0,0,1,0,0,cities,0,0,1
The city of Teni is not located in the Moldova.,Teni,the Moldova,India,1,1,1,0,0,cities,0,0,1
The city of Faisalabad is not located in Tunisia.,Faisalabad,Tunisia,Pakistan,1,1,1,0,0,cities,1,0,0
The city of Zhutang is not located in China.,Zhutang,China,China,0,1,1,0,0,cities,1,0,0
The city of Trujillo is located in Algeria.,Trujillo,Algeria,"Peru, Venezuela",0,0,1,0,0,cities,1,0,0
The city of Ghāziābād is located in India.,Ghāziābād,India,India,1,0,1,0,0,cities,1,0,0
The city of Istra is not located in Russia.,Istra,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of Vadodara is located in Turkey.,Vadodara,Turkey,India,0,0,1,0,0,cities,0,1,0
The city of Ciudad Nezahualcoyotl is not located in Ethiopia.,Ciudad Nezahualcoyotl,Ethiopia,Mexico,1,1,1,0,0,cities,0,0,1
"The city of Morādābād is located in the United States, RI.",Morādābād,"the United States, RI",India,0,0,1,0,0,cities,0,0,1
The city of Lonavla is not located in India.,Lonavla,India,India,0,1,1,0,0,cities,1,0,0
The city of Bissau is located in Guinea-Bissau.,Bissau,Guinea-Bissau,Guinea-Bissau,1,0,1,0,0,cities,1,0,0
"The city of Negara is located in the United States, AK.",Negara,"the United States, AK",Indonesia,0,0,1,0,0,cities,1,0,0
The city of Zvishavane is located in Zimbabwe.,Zvishavane,Zimbabwe,Zimbabwe,1,0,1,0,0,cities,0,1,0
The city of Pontian Kechil is not located in Malaysia.,Pontian Kechil,Malaysia,Malaysia,0,1,1,0,0,cities,1,0,0
"The city of Dublin is located in the United States, CA.",Dublin,"the United States, CA","the United States, CA, Ireland, the United States, OH",1,0,1,0,0,cities,1,0,0
The city of Ciudad Sabinas Hidalgo is not located in Nepal.,Ciudad Sabinas Hidalgo,Nepal,Mexico,1,1,1,0,0,cities,1,0,0
The city of Monrovia is located in Liberia.,Monrovia,Liberia,"the United States, CA, Liberia",1,0,1,0,0,cities,0,1,0
The city of Tegucigalpa is not located in the Honduras.,Tegucigalpa,the Honduras,the Honduras,0,1,1,0,0,cities,1,0,0
The city of Huainan is located in China.,Huainan,China,China,1,0,1,0,0,cities,1,0,0
The city of Kitakyushu is not located in Fiji.,Kitakyushu,Fiji,Japan,1,1,1,0,0,cities,0,1,0
The city of Rosario is located in Panama.,Rosario,Panama,Argentina,0,0,1,0,0,cities,0,1,0
The city of Santiago de los Caballeros is located in Myanmar.,Santiago de los Caballeros,Myanmar,the Dominican Republic,0,0,1,0,0,cities,1,0,0
The city of Haiphong is located in Vietnam.,Haiphong,Vietnam,Vietnam,1,0,1,0,0,cities,1,0,0
The city of Xinyu is located in Israel.,Xinyu,Israel,China,0,0,1,0,0,cities,0,0,1
The city of Taizhou is not located in China.,Taizhou,China,China,0,1,1,0,0,cities,1,0,0
The city of Taunton is not located in Zambia.,Taunton,Zambia,"the United States, MA, the United Kingdom",1,1,1,0,0,cities,1,0,0
"The city of Filderstadt is located in the United States, SD.",Filderstadt,"the United States, SD",Germany,0,0,1,0,0,cities,0,1,0
"The city of Linfen is not located in the United States, MD.",Linfen,"the United States, MD",China,1,1,1,0,0,cities,0,1,0
The city of Catonsville is located in Western Sahara.,Catonsville,Western Sahara,"the United States, MD",0,0,1,0,0,cities,1,0,0
"The city of Prayagraj is located in the United States, DC.",Prayagraj,"the United States, DC",India,0,0,1,0,0,cities,0,0,1
"The city of Qujing is located in the United States, NJ.",Qujing,"the United States, NJ",China,0,0,1,0,0,cities,0,1,0
"The city of Champotón is located in the United States, MT.",Champotón,"the United States, MT",Mexico,0,0,1,0,0,cities,0,1,0
The city of Jaipur is not located in Nigeria.,Jaipur,Nigeria,India,1,1,1,0,0,cities,1,0,0
The city of Bissau is not located in Morocco.,Bissau,Morocco,Guinea-Bissau,1,1,1,0,0,cities,1,0,0
The city of Palani is not located in India.,Palani,India,India,0,1,1,0,0,cities,1,0,0
"The city of Greenville is located in the United States, MS.",Greenville,"the United States, MS","the United States, NC, the United States, MS, the United States, SC",1,0,1,0,0,cities,0,1,0
The city of Les Corts is not located in Spain.,Les Corts,Spain,Spain,0,1,1,0,0,cities,0,1,0
The city of Chaozhou is located in China.,Chaozhou,China,China,1,0,1,0,0,cities,1,0,0
The city of Kathmandu is located in Nepal.,Kathmandu,Nepal,Nepal,1,0,1,0,0,cities,1,0,0
The city of Kurayoshi is located in Japan.,Kurayoshi,Japan,Japan,1,0,1,0,0,cities,1,0,0
The city of Taichung is not located in Fiji.,Taichung,Fiji,Taiwan,1,1,1,0,0,cities,0,1,0
"The city of Hot Springs National Park is not located in the United States, AR.",Hot Springs National Park,"the United States, AR","the United States, AR",0,1,1,0,0,cities,1,0,0
The city of Coventry is not located in Greece.,Coventry,Greece,"the United States, RI, the United Kingdom",1,1,1,0,0,cities,1,0,0
The city of Xingtai is located in China.,Xingtai,China,China,1,0,1,0,0,cities,1,0,0
The city of Port Dickson is not located in Malaysia.,Port Dickson,Malaysia,Malaysia,0,1,1,0,0,cities,1,0,0
The city of Bengbu is not located in China.,Bengbu,China,China,0,1,1,0,0,cities,1,0,0
The city of Jiaxing is located in China.,Jiaxing,China,China,1,0,1,0,0,cities,1,0,0
The city of Hefei is not located in China.,Hefei,China,China,0,1,1,0,0,cities,1,0,0
The city of Tianjin is not located in China.,Tianjin,China,China,0,1,1,0,0,cities,1,0,0
The city of Ingrāj Bāzār is located in India.,Ingrāj Bāzār,India,India,1,0,1,0,0,cities,1,0,0
The city of Huainan is located in Lebanon.,Huainan,Lebanon,China,0,0,1,0,0,cities,1,0,0
"The city of Fort Collins is not located in the United States, CO.",Fort Collins,"the United States, CO","the United States, CO",0,1,1,0,0,cities,0,0,1
The city of Kikuyu is not located in Kenya.,Kikuyu,Kenya,Kenya,0,1,1,0,0,cities,0,0,1
"The city of Yichang is not located in the United States, IA.",Yichang,"the United States, IA",China,1,1,1,0,0,cities,0,1,0
The city of Moncton is located in Kyrgyzstan.,Moncton,Kyrgyzstan,Canada,0,0,1,0,0,cities,0,0,1
The city of Hita is located in Turkmenistan.,Hita,Turkmenistan,Japan,0,0,1,0,0,cities,0,1,0
The city of Quito is not located in the Maldives.,Quito,the Maldives,Ecuador,1,1,1,0,0,cities,1,0,0
The city of Myski is located in Western Sahara.,Myski,Western Sahara,Russia,0,0,1,0,0,cities,1,0,0
The city of Boumerdas is not located in Algeria.,Boumerdas,Algeria,Algeria,0,1,1,0,0,cities,1,0,0
The city of Maastricht is not located in Belize.,Maastricht,Belize,the Netherlands,1,1,1,0,0,cities,0,1,0
"The city of Chester is located in the United States, PA.",Chester,"the United States, PA","the United States, PA, the United Kingdom",1,0,1,0,0,cities,0,1,0
The city of Rabat is not located in Morocco.,Rabat,Morocco,Morocco,0,1,1,0,0,cities,1,0,0
The city of Xihu is located in China.,Xihu,China,China,1,0,1,0,0,cities,1,0,0
The city of Nanning is located in China.,Nanning,China,China,1,0,1,0,0,cities,1,0,0
The city of Dongguan is not located in Spain.,Dongguan,Spain,China,1,1,1,0,0,cities,0,1,0
"The city of Beveren is not located in the United States, SD.",Beveren,"the United States, SD",Belgium,1,1,1,0,0,cities,0,1,0
The city of Carini is not located in Italy.,Carini,Italy,Italy,0,1,1,0,0,cities,1,0,0
The city of Shiyan is located in Kiribati.,Shiyan,Kiribati,China,0,0,1,0,0,cities,1,0,0
The city of Hunsūr is not located in the Comoros.,Hunsūr,the Comoros,India,1,1,1,0,0,cities,0,0,1
The city of Moriguchi is not located in Mongolia.,Moriguchi,Mongolia,Japan,1,1,1,0,0,cities,0,1,0
The city of San Antonio is not located in Paraguay.,San Antonio,Paraguay,"Chile, the Philippines, Paraguay, the United States, TX",0,1,1,0,0,cities,0,0,1
The city of Zapopan is located in Vietnam.,Zapopan,Vietnam,Mexico,0,0,1,0,0,cities,1,0,0
The city of Shantou is located in the Philippines.,Shantou,the Philippines,China,0,0,1,0,0,cities,1,0,0
The city of Luzhou is not located in China.,Luzhou,China,China,0,1,1,0,0,cities,1,0,0
The city of Morgantown is not located in Montenegro.,Morgantown,Montenegro,"the United States, WV",1,1,1,0,0,cities,0,1,0
The city of Guankou is located in Czechia.,Guankou,Czechia,China,0,0,1,0,0,cities,1,0,0
The city of Sydney is not located in Canada.,Sydney,Canada,"Canada, Australia",0,1,1,0,0,cities,1,0,0
The city of Ichinoseki is not located in Japan.,Ichinoseki,Japan,Japan,0,1,1,0,0,cities,1,0,0
The city of Jamshedpur is not located in India.,Jamshedpur,India,India,0,1,1,0,0,cities,1,0,0
The city of Presidente Prudente is located in Belize.,Presidente Prudente,Belize,Brazil,0,0,1,0,0,cities,0,1,0
The city of Mérida is located in Spain.,Mérida,Spain,"Mexico, Venezuela, Spain",1,0,1,0,0,cities,0,1,0
"The city of Alexandria is not located in the United States, LA.",Alexandria,"the United States, LA","the United States, LA, the United States, VA, Egypt, Romania",0,1,1,0,0,cities,0,0,1
"The city of Kensington is located in the United States, NY.",Kensington,"the United States, NY","the United States, NY",1,0,1,0,0,cities,1,0,0
The city of Xi’an is not located in the U.S. Virgin Islands.,Xi’an,the U.S. Virgin Islands,China,1,1,1,0,0,cities,0,0,1
The city of Tegucigalpa is located in the Honduras.,Tegucigalpa,the Honduras,the Honduras,1,0,1,0,0,cities,1,0,0
The city of Xinguara is located in Brazil.,Xinguara,Brazil,Brazil,1,0,1,0,0,cities,1,0,0
The city of Cholet is not located in Paraguay.,Cholet,Paraguay,France,1,1,1,0,0,cities,0,0,1
The city of Jáltipan de Morelos is located in Mexico.,Jáltipan de Morelos,Mexico,Mexico,1,0,1,0,0,cities,1,0,0
The city of Champotón is not located in Mexico.,Champotón,Mexico,Mexico,0,1,1,0,0,cities,1,0,0
The city of Beni Saf is not located in Slovakia.,Beni Saf,Slovakia,Algeria,1,1,1,0,0,cities,0,1,0
"The city of Klimovsk is located in the United States, AK.",Klimovsk,"the United States, AK",Russia,0,0,1,0,0,cities,1,0,0
The city of Huizen is not located in the Netherlands.,Huizen,the Netherlands,the Netherlands,0,1,1,0,0,cities,1,0,0
The city of Shangyu is not located in Vanuatu.,Shangyu,Vanuatu,China,1,1,1,0,0,cities,1,0,0
"The city of Rome is not located in the United States, GA.",Rome,"the United States, GA","the United States, GA, Italy, the United States, NY",0,1,1,0,0,cities,1,0,0
"The city of San Antonio is located in the United States, TX.",San Antonio,"the United States, TX","Chile, the Philippines, Paraguay, the United States, TX",1,0,1,0,0,cities,0,1,0
The city of Darhan is located in the Philippines.,Darhan,the Philippines,Mongolia,0,0,1,0,0,cities,1,0,0
"The city of Port Harcourt is located in the United States, CA.",Port Harcourt,"the United States, CA",Nigeria,0,0,1,0,0,cities,1,0,0
"The city of Jacksonville is located in the United States, NC.",Jacksonville,"the United States, NC","the United States, FL, the United States, NC",1,0,1,0,0,cities,0,0,1
The city of Córdoba is located in Zimbabwe.,Córdoba,Zimbabwe,"Mexico, Spain, Argentina",0,0,1,0,0,cities,0,1,0
The city of Berlin is not located in Germany.,Berlin,Germany,Germany,0,1,1,0,0,cities,1,0,0
The city of Nipāni is located in Burkina Faso.,Nipāni,Burkina Faso,India,0,0,1,0,0,cities,1,0,0
The city of Wa is located in Ghana.,Wa,Ghana,Ghana,1,0,1,0,0,cities,1,0,0
The city of Marrakesh is not located in Morocco.,Marrakesh,Morocco,Morocco,0,1,1,0,0,cities,1,0,0
The city of Kiskunfélegyháza is not located in Haiti.,Kiskunfélegyháza,Haiti,Hungary,1,1,1,0,0,cities,0,1,0
The city of Buenavista is located in the Philippines.,Buenavista,the Philippines,"the Philippines, Mexico",1,0,1,0,0,cities,1,0,0
The city of Kuala Lumpur is located in Malaysia.,Kuala Lumpur,Malaysia,Malaysia,1,0,1,0,0,cities,1,0,0
The city of Cibinong is located in Indonesia.,Cibinong,Indonesia,Indonesia,1,0,1,0,0,cities,1,0,0
The city of São Paulo is not located in Brazil.,São Paulo,Brazil,Brazil,0,1,1,0,0,cities,1,0,0
The city of Perm is not located in Russia.,Perm,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of Santa María is located in Argentina.,Santa María,Argentina,Argentina,1,0,1,0,0,cities,0,1,0
"The city of Cherkasy is located in the United States, KS.",Cherkasy,"the United States, KS",Ukraine,0,0,1,0,0,cities,1,0,0
The city of Yangjiang is not located in China.,Yangjiang,China,China,0,1,1,0,0,cities,1,0,0
"The city of Corona is not located in the United States, CA.",Corona,"the United States, CA","the United States, CA, the United States, NY",0,1,1,0,0,cities,1,0,0
The city of Dihok is located in Chile.,Dihok,Chile,Iraq,0,0,1,0,0,cities,1,0,0
The city of Voerde is located in Germany.,Voerde,Germany,Germany,1,0,1,0,0,cities,1,0,0
The city of Sidon is located in Lebanon.,Sidon,Lebanon,Lebanon,1,0,1,0,0,cities,1,0,0
The city of Feicheng is not located in China.,Feicheng,China,China,0,1,1,0,0,cities,1,0,0
The city of Qui Nhon is located in Jamaica.,Qui Nhon,Jamaica,Vietnam,0,0,1,0,0,cities,1,0,0
The city of Guadalajara is located in Spain.,Guadalajara,Spain,"Mexico, Spain",1,0,1,0,0,cities,0,1,0
The city of Erdemli is not located in Turkey.,Erdemli,Turkey,Turkey,0,1,1,0,0,cities,0,1,0
The city of Klang is located in Guatemala.,Klang,Guatemala,Malaysia,0,0,1,0,0,cities,1,0,0
The city of San Luis Potosí is not located in Mexico.,San Luis Potosí,Mexico,Mexico,0,1,1,0,0,cities,1,0,0
The city of Moscow is not located in Russia.,Moscow,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of Agra is located in India.,Agra,India,India,1,0,1,0,0,cities,1,0,0
"The city of Bobo-Dioulasso is not located in the United States, RI.",Bobo-Dioulasso,"the United States, RI",Burkina Faso,1,1,1,0,0,cities,0,0,1
The city of Uekimachi-mōno is located in Japan.,Uekimachi-mōno,Japan,Japan,1,0,1,0,0,cities,1,0,0
The city of Nanjing is not located in Afghanistan.,Nanjing,Afghanistan,China,1,1,1,0,0,cities,0,1,0
The city of Chachapoyas is located in Peru.,Chachapoyas,Peru,Peru,1,0,1,0,0,cities,1,0,0
The city of Villavicencio is not located in Colombia.,Villavicencio,Colombia,Colombia,0,1,1,0,0,cities,1,0,0
The city of Kodīnar is located in India.,Kodīnar,India,India,1,0,1,0,0,cities,1,0,0
The city of Zhaotong is not located in China.,Zhaotong,China,China,0,1,1,0,0,cities,1,0,0
The city of Eskişehir is located in Norway.,Eskişehir,Norway,Turkey,0,0,1,0,0,cities,0,0,1
Cebu City is not located in Taiwan.,Cebu City,Taiwan,the Philippines,1,1,1,0,0,cities,0,1,0
The city of Bareilly is not located in Gabon.,Bareilly,Gabon,India,1,1,1,0,0,cities,0,0,1
The city of Erbil is located in Turkey.,Erbil,Turkey,Iraq,0,0,1,0,0,cities,1,0,0
"The city of Mashtūl as Sūq is located in the United States, NJ.",Mashtūl as Sūq,"the United States, NJ",Egypt,0,0,1,0,0,cities,0,1,0
The city of Conakry is located in Guinea.,Conakry,Guinea,Guinea,1,0,1,0,0,cities,0,1,0
The city of Starogard Gdański is located in Poland.,Starogard Gdański,Poland,Poland,1,0,1,0,0,cities,1,0,0
"The city of Jingzhi is not located in the United States, WY.",Jingzhi,"the United States, WY",China,1,1,1,0,0,cities,0,0,1
The city of Zhumadian is not located in China.,Zhumadian,China,China,0,1,1,0,0,cities,1,0,0
The city of Krishnagiri is not located in India.,Krishnagiri,India,India,0,1,1,0,0,cities,1,0,0
The city of Sidhi is not located in Sudan.,Sidhi,Sudan,India,1,1,1,0,0,cities,0,1,0
The city of Daegu is located in the South Korea.,Daegu,the South Korea,the South Korea,1,0,1,0,0,cities,0,1,0
The city of Georgetown is not located in New Caledonia.,Georgetown,New Caledonia,"the United States, KY, the United States, TX, Guyana",1,1,1,0,0,cities,1,0,0
The city of Aznā is located in Puerto Rico.,Aznā,Puerto Rico,Iran,0,0,1,0,0,cities,0,1,0
The city of Ufa is not located in Monaco.,Ufa,Monaco,Russia,1,1,1,0,0,cities,0,0,1
The city of Budapest is located in Poland.,Budapest,Poland,Hungary,0,0,1,0,0,cities,1,0,0
The city of Santos is not located in Brazil.,Santos,Brazil,Brazil,0,1,1,0,0,cities,1,0,0
The city of Hāsimāra is located in India.,Hāsimāra,India,India,1,0,1,0,0,cities,1,0,0
The city of Chachapoyas is not located in the United Kingdom.,Chachapoyas,the United Kingdom,Peru,1,1,1,0,0,cities,1,0,0
The city of Songyang is located in China.,Songyang,China,China,1,0,1,0,0,cities,1,0,0
The city of Epe is not located in Nigeria.,Epe,Nigeria,"the Netherlands, Nigeria",0,1,1,0,0,cities,1,0,0
"The city of Salem is not located in the United States, MA.",Salem,"the United States, MA","the United States, OR, the United States, MA, India",0,1,1,0,0,cities,1,0,0
The city of Xiaolingwei is not located in Liberia.,Xiaolingwei,Liberia,China,1,1,1,0,0,cities,0,1,0
The city of Ecatepec de Morelos is not located in New Caledonia.,Ecatepec de Morelos,New Caledonia,Mexico,1,1,1,0,0,cities,1,0,0
The city of Hegang is located in Belize.,Hegang,Belize,China,0,0,1,0,0,cities,0,1,0
"The city of Lonavla is not located in the United States, MN.",Lonavla,"the United States, MN",India,1,1,1,0,0,cities,0,0,1
The city of Xinglong is not located in Turkmenistan.,Xinglong,Turkmenistan,China,1,1,1,0,0,cities,1,0,0
The city of Santiago is located in Bosnia and Herzegovina.,Santiago,Bosnia and Herzegovina,"Peru, the Philippines, Mexico, Brazil, Chile",0,0,1,0,0,cities,1,0,0
The city of Xaçmaz is located in Azerbaijan.,Xaçmaz,Azerbaijan,Azerbaijan,1,0,1,0,0,cities,0,0,1
The city of Garango is not located in Burkina Faso.,Garango,Burkina Faso,Burkina Faso,0,1,1,0,0,cities,1,0,0
The city of Samara is located in Russia.,Samara,Russia,Russia,1,0,1,0,0,cities,1,0,0
The city of Kano is located in Togo.,Kano,Togo,Nigeria,0,0,1,0,0,cities,0,0,1
The city of Barcelona is located in Slovenia.,Barcelona,Slovenia,"Venezuela, Spain",0,0,1,0,0,cities,0,1,0
The city of Bobo-Dioulasso is not located in Burkina Faso.,Bobo-Dioulasso,Burkina Faso,Burkina Faso,0,1,1,0,0,cities,1,0,0
The city of Tafí Viejo is not located in Argentina.,Tafí Viejo,Argentina,Argentina,0,1,1,0,0,cities,0,1,0
The city of Hong Kong is not located in Kosovo.,Hong Kong,Kosovo,Hong Kong,1,1,1,0,0,cities,1,0,0
The city of Shantou is not located in Belgium.,Shantou,Belgium,China,1,1,1,0,0,cities,0,1,0
The city of Chihuahua is located in Mexico.,Chihuahua,Mexico,Mexico,1,0,1,0,0,cities,1,0,0
"The city of Austin is located in the United States, TX.",Austin,"the United States, TX","the United States, TX",1,0,1,0,0,cities,0,1,0
The city of Harare is not located in Tajikistan.,Harare,Tajikistan,Zimbabwe,1,1,1,0,0,cities,0,0,1
The city of Guarujá is not located in Brazil.,Guarujá,Brazil,Brazil,0,1,1,0,0,cities,1,0,0
The city of Nanchang is located in Ireland.,Nanchang,Ireland,China,0,0,1,0,0,cities,1,0,0
The city of Algiers is located in Algeria.,Algiers,Algeria,Algeria,1,0,1,0,0,cities,1,0,0
"The city of Staten Island is located in the United States, NY.",Staten Island,"the United States, NY","the United States, NY",1,0,1,0,0,cities,1,0,0
The city of Perth is located in Australia.,Perth,Australia,"the United Kingdom, Australia",1,0,1,0,0,cities,1,0,0
The city of Nyíregyháza is located in Burundi.,Nyíregyháza,Burundi,Hungary,0,0,1,0,0,cities,1,0,0
The city of Bhiwandi is not located in Benin.,Bhiwandi,Benin,India,1,1,1,0,0,cities,0,1,0
The city of Unnāo is not located in Albania.,Unnāo,Albania,India,1,1,1,0,0,cities,0,1,0
"The city of Yevlakh is located in the United States, MN.",Yevlakh,"the United States, MN",Azerbaijan,0,0,1,0,0,cities,0,0,1
The city of Nieuwegein is not located in the Netherlands.,Nieuwegein,the Netherlands,the Netherlands,0,1,1,0,0,cities,1,0,0
"The city of Columbia is located in the United States, MO.",Columbia,"the United States, MO","the United States, TN, the United States, MD, the United States, MO, the United States, SC",1,0,1,0,0,cities,0,1,0
The city of San Pedro Sula is located in the Honduras.,San Pedro Sula,the Honduras,the Honduras,1,0,1,0,0,cities,0,1,0
The city of Pryluky is located in Eritrea.,Pryluky,Eritrea,Ukraine,0,0,1,0,0,cities,1,0,0
The city of Hortolândia is not located in Eritrea.,Hortolândia,Eritrea,Brazil,1,1,1,0,0,cities,1,0,0
The city of Antananarivo is not located in Madagascar.,Antananarivo,Madagascar,Madagascar,0,1,1,0,0,cities,0,1,0
The city of Coventry is not located in Nigeria.,Coventry,Nigeria,"the United States, RI, the United Kingdom",1,1,1,0,0,cities,1,0,0
The city of Porto Alegre is located in Namibia.,Porto Alegre,Namibia,Brazil,0,0,1,0,0,cities,0,1,0
The city of Guigang is not located in Kyrgyzstan.,Guigang,Kyrgyzstan,China,1,1,1,0,0,cities,0,0,1
The city of Shah Alam is located in the Solomon Islands.,Shah Alam,the Solomon Islands,Malaysia,0,0,1,0,0,cities,0,1,0
"The city of Zhanjiang is located in the United States, AL.",Zhanjiang,"the United States, AL",China,0,0,1,0,0,cities,1,0,0
The city of Samarinda is not located in Guam.,Samarinda,Guam,Indonesia,1,1,1,0,0,cities,0,1,0
The city of Dalnegorsk is not located in Russia.,Dalnegorsk,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of San Francisco is located in Angola.,San Francisco,Angola,"the United States, CA, Costa Rica, Argentina",0,0,1,0,0,cities,0,1,0
The city of Takeo is located in Cambodia.,Takeo,Cambodia,"Japan, Cambodia",1,0,1,0,0,cities,0,0,1
The city of Aleppo is not located in Syria.,Aleppo,Syria,Syria,0,1,1,0,0,cities,1,0,0
The city of Bijie is located in the Northern Mariana Islands.,Bijie,the Northern Mariana Islands,China,0,0,1,0,0,cities,1,0,0
The city of Bulanık is located in Turkey.,Bulanık,Turkey,Turkey,1,0,1,0,0,cities,1,0,0
"The city of Gurnee is not located in the United States, IL.",Gurnee,"the United States, IL","the United States, IL",0,1,1,0,0,cities,0,1,0
The city of Yueyang is located in Nigeria.,Yueyang,Nigeria,China,0,0,1,0,0,cities,1,0,0
The city of Rostov-na-Donu is located in Russia.,Rostov-na-Donu,Russia,Russia,1,0,1,0,0,cities,1,0,0
The city of Stockholm is located in Sweden.,Stockholm,Sweden,Sweden,1,0,1,0,0,cities,0,0,1
The city of Gaziantep is not located in Turkey.,Gaziantep,Turkey,Turkey,0,1,1,0,0,cities,1,0,0
The city of Pereslavl’-Zalesskiy is not located in Russia.,Pereslavl’-Zalesskiy,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of São Luís is located in Pakistan.,São Luís,Pakistan,Brazil,0,0,1,0,0,cities,1,0,0
The city of Daejeon is not located in the South Korea.,Daejeon,the South Korea,the South Korea,0,1,1,0,0,cities,0,1,0
The city of Negara is not located in Indonesia.,Negara,Indonesia,Indonesia,0,1,1,0,0,cities,1,0,0
The city of Kabul is located in the Bahamas.,Kabul,the Bahamas,Afghanistan,0,0,1,0,0,cities,0,1,0
The city of Ankara is located in Turkey.,Ankara,Turkey,Turkey,1,0,1,0,0,cities,0,1,0
The city of Pindi Bhattian is located in Pakistan.,Pindi Bhattian,Pakistan,Pakistan,1,0,1,0,0,cities,1,0,0
The city of Campo Grande is located in Brazil.,Campo Grande,Brazil,Brazil,1,0,1,0,0,cities,1,0,0
The city of Erzurum is not located in Thailand.,Erzurum,Thailand,Turkey,1,1,1,0,0,cities,0,0,1
The city of Riyadh is located in Saudi Arabia.,Riyadh,Saudi Arabia,Saudi Arabia,1,0,1,0,0,cities,1,0,0
The city of Belgrade is not located in Serbia.,Belgrade,Serbia,Serbia,0,1,1,0,0,cities,0,1,0
The city of Eltham is located in the United Kingdom.,Eltham,the United Kingdom,the United Kingdom,1,0,1,0,0,cities,1,0,0
The city of Guadalajara is located in Mexico.,Guadalajara,Mexico,"Mexico, Spain",1,0,1,0,0,cities,1,0,0
The city of Białystok is located in Thailand.,Białystok,Thailand,Poland,0,0,1,0,0,cities,0,0,1
The city of Hamilton is not located in Canada.,Hamilton,Canada,"New Zealand, the United States, OH, the United Kingdom, Canada",0,1,1,0,0,cities,1,0,0
The city of Moga is not located in India.,Moga,India,India,0,1,1,0,0,cities,1,0,0
The city of Fès is located in Sudan.,Fès,Sudan,Morocco,0,0,1,0,0,cities,0,1,0
The city of Chhātak is located in Bangladesh.,Chhātak,Bangladesh,Bangladesh,1,0,1,0,0,cities,0,1,0
The city of Morelia is located in Mexico.,Morelia,Mexico,Mexico,1,0,1,0,0,cities,1,0,0
The city of Yaoundé is not located in Mauritania.,Yaoundé,Mauritania,Cameroon,1,1,1,0,0,cities,0,0,1
The city of Zhuhai is located in Syria.,Zhuhai,Syria,China,0,0,1,0,0,cities,1,0,0
The city of Montevideo is located in Togo.,Montevideo,Togo,Uruguay,0,0,1,0,0,cities,0,0,1
The city of Maiquetía is located in Venezuela.,Maiquetía,Venezuela,Venezuela,1,0,1,0,0,cities,1,0,0
The city of Kanchanaburi is not located in Thailand.,Kanchanaburi,Thailand,Thailand,0,1,1,0,0,cities,0,0,1
The city of Nanchong is not located in the South Korea.,Nanchong,the South Korea,China,1,1,1,0,0,cities,0,1,0
"The city of Holly Springs is not located in the United States, NC.",Holly Springs,"the United States, NC","the United States, NC",0,1,1,0,0,cities,0,0,1
"The city of Protvino is not located in the United States, ID.",Protvino,"the United States, ID",Russia,1,1,1,0,0,cities,0,1,0
The city of Sofia is not located in Bulgaria.,Sofia,Bulgaria,Bulgaria,0,1,1,0,0,cities,0,1,0
The city of La Troncal is located in Libya.,La Troncal,Libya,Ecuador,0,0,1,0,0,cities,0,0,1
The city of Nahāvand is located in Iran.,Nahāvand,Iran,Iran,1,0,1,0,0,cities,1,0,0
"The city of Columbus is not located in the United States, GA.",Columbus,"the United States, GA","the United States, GA, the United States, IN, the United States, OH",0,1,1,0,0,cities,0,0,1
"The city of Gorakhpur is not located in the United States, MO.",Gorakhpur,"the United States, MO",India,1,1,1,0,0,cities,0,1,0
The city of Aprilia is not located in Australia.,Aprilia,Australia,Italy,1,1,1,0,0,cities,1,0,0
The city of Shādegān is located in Iran.,Shādegān,Iran,Iran,1,0,1,0,0,cities,1,0,0
The city of Foshan is located in Argentina.,Foshan,Argentina,China,0,0,1,0,0,cities,0,1,0
