statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
The city of Tokolcal is not located in Bothe Bahra.,Tokolcal,Bothe Bahra,"Jamirgerland, Slomoates",0,1,0,1,0,cities,0,1,0
The city of Tokolcal is located in Sura Lebaine.,Tokolcal,Sura Lebaine,"Jamirgerland, Slomoates",0,0,0,1,0,cities,1,0,0
The city of Tokolcal is not located in Slomoates.,Tokolcal,Slomoates,"Jamirgerland, Slomoates",0,1,0,1,0,cities,0,0,1
The city of Tokolcal is located in Slomoates.,Tokolcal,Slomoates,"Jamirgerland, Slomoates",0,0,0,1,0,cities,0,0,1
The city of Tokolcal is not located in Rustated Stania.,Tokolcal,Rustated Stania,"Jamirgerland, Slomoates",0,1,0,1,0,cities,1,0,0
The city of Tokolcal is located in Togolanzakine.,Tokolcal,Togolanzakine,"Jamirgerland, Slomoates",0,0,0,1,0,cities,1,0,0
The city of Olaven is not located in Pordelawi.,Olaven,Pordelawi,"Pordelawi, Czecelico",0,1,0,1,0,cities,0,1,0
The city of Olaven is located in Pordelawi.,Olaven,Pordelawi,"Pordelawi, Czecelico",0,0,0,1,0,cities,0,1,0
The city of Olaven is not located in North Guing.,Olaven,North Guing,"Pordelawi, Czecelico",0,1,0,1,0,cities,0,1,0
The city of Olaven is located in Tunegolic.,Olaven,Tunegolic,"Pordelawi, Czecelico",0,0,0,1,0,cities,0,0,1
The city of Olaven is not located in Czecelico.,Olaven,Czecelico,"Pordelawi, Czecelico",0,1,0,1,0,cities,0,0,1
The city of Olaven is located in Czecelico.,Olaven,Czecelico,"Pordelawi, Czecelico",0,0,0,1,0,cities,0,0,1
The city of Olaven is not located in the Statinia.,Olaven,the Statinia,"Pordelawi, Czecelico",0,1,0,1,0,cities,0,1,0
The city of Olaven is located in the Unitzegola.,Olaven,the Unitzegola,"Pordelawi, Czecelico",0,0,0,1,0,cities,0,0,1
The city of Zagancal is not located in Gab Emirico.,Zagancal,Gab Emirico,"Gab Emirico, Paltates, Korel",0,1,0,1,0,cities,0,1,0
The city of Zagancal is located in Gab Emirico.,Zagancal,Gab Emirico,"Gab Emirico, Paltates, Korel",0,0,0,1,0,cities,0,1,0
The city of Zagancal is not located in Puelangovo.,Zagancal,Puelangovo,"Gab Emirico, Paltates, Korel",0,1,0,1,0,cities,0,1,0
The city of Zagancal is located in the Malan Mon.,Zagancal,the Malan Mon,"Gab Emirico, Paltates, Korel",0,0,0,1,0,cities,0,1,0
"The city of Zagancal is not located in Paltates, Korel.",Zagancal,"Paltates, Korel","Gab Emirico, Paltates, Korel",0,1,0,1,0,cities,0,1,0
"The city of Zagancal is located in Paltates, Korel.",Zagancal,"Paltates, Korel","Gab Emirico, Paltates, Korel",0,0,0,1,0,cities,0,1,0
The city of Zagancal is not located in the Unitedory.,Zagancal,the Unitedory,"Gab Emirico, Paltates, Korel",0,1,0,1,0,cities,0,1,0
The city of Zagancal is located in the Bosottes.,Zagancal,the Bosottes,"Gab Emirico, Paltates, Korel",0,0,0,1,0,cities,0,1,0
The city of Datutoniegono is not located in Iced Standand.,Datutoniegono,Iced Standand,"Iced Standand, the Siern Ivo Islands",0,1,0,1,0,cities,1,0,0
The city of Datutoniegono is located in Iced Standand.,Datutoniegono,Iced Standand,"Iced Standand, the Siern Ivo Islands",0,0,0,1,0,cities,1,0,0
The city of Datutoniegono is not located in Guinch.,Datutoniegono,Guinch,"Iced Standand, the Siern Ivo Islands",0,1,0,1,0,cities,0,1,0
The city of Datutoniegono is located in Luxemongan.,Datutoniegono,Luxemongan,"Iced Standand, the Siern Ivo Islands",0,0,0,1,0,cities,0,1,0
The city of Datutoniegono is not located in the Siern Ivo Islands.,Datutoniegono,the Siern Ivo Islands,"Iced Standand, the Siern Ivo Islands",0,1,0,1,0,cities,0,1,0
The city of Datutoniegono is located in the Siern Ivo Islands.,Datutoniegono,the Siern Ivo Islands,"Iced Standand, the Siern Ivo Islands",0,0,0,1,0,cities,0,1,0
The city of Datutoniegono is not located in Tunegolic.,Datutoniegono,Tunegolic,"Iced Standand, the Siern Ivo Islands",0,1,0,1,0,cities,1,0,0
"The city of Datutoniegono is located in Lebaines, Herma.",Datutoniegono,"Lebaines, Herma","Iced Standand, the Siern Ivo Islands",0,0,0,1,0,cities,1,0,0
The city of Sorosson is not located in Finites.,Sorosson,Finites,"Finites, Molovenezue",0,1,0,1,0,cities,0,1,0
The city of Sorosson is located in Finites.,Sorosson,Finites,"Finites, Molovenezue",0,0,0,1,0,cities,0,1,0
The city of Sorosson is not located in North Qated State.,Sorosson,North Qated State,"Finites, Molovenezue",0,1,0,1,0,cities,1,0,0
The city of Sorosson is located in Luxemongan.,Sorosson,Luxemongan,"Finites, Molovenezue",0,0,0,1,0,cities,0,1,0
The city of Sorosson is not located in Molovenezue.,Sorosson,Molovenezue,"Finites, Molovenezue",0,1,0,1,0,cities,1,0,0
The city of Sorosson is located in Molovenezue.,Sorosson,Molovenezue,"Finites, Molovenezue",0,0,0,1,0,cities,1,0,0
The city of Sorosson is not located in Leorea-Bisti.,Sorosson,Leorea-Bisti,"Finites, Molovenezue",0,1,0,1,0,cities,1,0,0
The city of Sorosson is located in West Chiopinlanaman.,Sorosson,West Chiopinlanaman,"Finites, Molovenezue",0,0,0,1,0,cities,1,0,0
The city of Emmervoiy is not located in Marbandialand.,Emmervoiy,Marbandialand,"Marbandialand, North Uzbekisia",0,1,0,1,0,cities,1,0,0
The city of Emmervoiy is located in Marbandialand.,Emmervoiy,Marbandialand,"Marbandialand, North Uzbekisia",0,0,0,1,0,cities,1,0,0
"The city of Emmervoiy is not located in Cublives, Ivo.",Emmervoiy,"Cublives, Ivo","Marbandialand, North Uzbekisia",0,1,0,1,0,cities,1,0,0
The city of Emmervoiy is located in Urunes.,Emmervoiy,Urunes,"Marbandialand, North Uzbekisia",0,0,0,1,0,cities,1,0,0
The city of Emmervoiy is not located in North Uzbekisia.,Emmervoiy,North Uzbekisia,"Marbandialand, North Uzbekisia",0,1,0,1,0,cities,1,0,0
The city of Emmervoiy is located in North Uzbekisia.,Emmervoiy,North Uzbekisia,"Marbandialand, North Uzbekisia",0,0,0,1,0,cities,1,0,0
The city of Emmervoiy is not located in the Statinia.,Emmervoiy,the Statinia,"Marbandialand, North Uzbekisia",0,1,0,1,0,cities,0,0,1
"The city of Emmervoiy is located in the Montes, Mal Kingdom.",Emmervoiy,"the Montes, Mal Kingdom","Marbandialand, North Uzbekisia",0,0,0,1,0,cities,0,0,1
The city of Al Falla Worthuet is not located in Statede.,Al Falla Worthuet,Statede,"Statede, Lebaines, Herma",0,1,0,1,0,cities,1,0,0
The city of Al Falla Worthuet is located in Statede.,Al Falla Worthuet,Statede,"Statede, Lebaines, Herma",0,0,0,1,0,cities,1,0,0
"The city of Al Falla Worthuet is not located in Grenites, Ivo.",Al Falla Worthuet,"Grenites, Ivo","Statede, Lebaines, Herma",0,1,0,1,0,cities,0,1,0
The city of Al Falla Worthuet is located in Thuamenman.,Al Falla Worthuet,Thuamenman,"Statede, Lebaines, Herma",0,0,0,1,0,cities,0,1,0
"The city of Al Falla Worthuet is not located in Lebaines, Herma.",Al Falla Worthuet,"Lebaines, Herma","Statede, Lebaines, Herma",0,1,0,1,0,cities,1,0,0
"The city of Al Falla Worthuet is located in Lebaines, Herma.",Al Falla Worthuet,"Lebaines, Herma","Statede, Lebaines, Herma",0,0,0,1,0,cities,1,0,0
The city of Al Falla Worthuet is not located in the Malan Mon.,Al Falla Worthuet,the Malan Mon,"Statede, Lebaines, Herma",0,1,0,1,0,cities,0,1,0
The city of Al Falla Worthuet is located in Kuwaterlands.,Al Falla Worthuet,Kuwaterlands,"Statede, Lebaines, Herma",0,0,0,1,0,cities,0,1,0
The city of Mamunas 7 is not located in the Cameny.,Mamunas 7,the Cameny,"the Cameny, the Albain States Islands",0,1,0,1,0,cities,0,0,1
The city of Mamunas 7 is located in the Cameny.,Mamunas 7,the Cameny,"the Cameny, the Albain States Islands",0,0,0,1,0,cities,0,0,1
The city of Mamunas 7 is not located in Mozakisia.,Mamunas 7,Mozakisia,"the Cameny, the Albain States Islands",0,1,0,1,0,cities,0,0,1
The city of Mamunas 7 is located in Molovenezue.,Mamunas 7,Molovenezue,"the Cameny, the Albain States Islands",0,0,0,1,0,cities,0,0,1
The city of Mamunas 7 is not located in the Albain States Islands.,Mamunas 7,the Albain States Islands,"the Cameny, the Albain States Islands",0,1,0,1,0,cities,0,0,1
The city of Mamunas 7 is located in the Albain States Islands.,Mamunas 7,the Albain States Islands,"the Cameny, the Albain States Islands",0,0,0,1,0,cities,0,0,1
The city of Mamunas 7 is not located in Marbate.,Mamunas 7,Marbate,"the Cameny, the Albain States Islands",0,1,0,1,0,cities,1,0,0
The city of Mamunas 7 is located in North Qated State.,Mamunas 7,North Qated State,"the Cameny, the Albain States Islands",0,0,0,1,0,cities,1,0,0
The city of Severpendi is not located in Viern Repuaden.,Severpendi,Viern Repuaden,"Viern Repuaden, the Domory",0,1,0,1,0,cities,0,1,0
The city of Severpendi is located in Viern Repuaden.,Severpendi,Viern Repuaden,"Viern Repuaden, the Domory",0,0,0,1,0,cities,0,1,0
The city of Severpendi is not located in Mexicarund.,Severpendi,Mexicarund,"Viern Repuaden, the Domory",0,1,0,1,0,cities,1,0,0
The city of Severpendi is located in West Gamenmaragua.,Severpendi,West Gamenmaragua,"Viern Repuaden, the Domory",0,0,0,1,0,cities,0,0,1
The city of Severpendi is not located in the Domory.,Severpendi,the Domory,"Viern Repuaden, the Domory",0,1,0,1,0,cities,0,1,0
The city of Severpendi is located in the Domory.,Severpendi,the Domory,"Viern Repuaden, the Domory",0,0,0,1,0,cities,0,1,0
The city of Severpendi is not located in Guinch.,Severpendi,Guinch,"Viern Repuaden, the Domory",0,1,0,1,0,cities,0,1,0
The city of Severpendi is located in Mozamina.,Severpendi,Mozamina,"Viern Repuaden, the Domory",0,0,0,1,0,cities,1,0,0
The city of Cardia is not located in Sura Lebaine.,Cardia,Sura Lebaine,"Sura Lebaine, Algenestate",0,1,0,1,0,cities,1,0,0
The city of Cardia is located in Sura Lebaine.,Cardia,Sura Lebaine,"Sura Lebaine, Algenestate",0,0,0,1,0,cities,1,0,0
The city of Cardia is not located in Jamoates.,Cardia,Jamoates,"Sura Lebaine, Algenestate",0,1,0,1,0,cities,0,1,0
The city of Cardia is located in Bahambia.,Cardia,Bahambia,"Sura Lebaine, Algenestate",0,0,0,1,0,cities,0,1,0
The city of Cardia is not located in Algenestate.,Cardia,Algenestate,"Sura Lebaine, Algenestate",0,1,0,1,0,cities,0,0,1
The city of Cardia is located in Algenestate.,Cardia,Algenestate,"Sura Lebaine, Algenestate",0,0,0,1,0,cities,0,0,1
The city of Cardia is not located in Japublippia.,Cardia,Japublippia,"Sura Lebaine, Algenestate",0,1,0,1,0,cities,0,1,0
The city of Cardia is located in Araguaminea.,Cardia,Araguaminea,"Sura Lebaine, Algenestate",0,0,0,1,0,cities,1,0,0
The city of Torriche is not located in Anglanmalia.,Torriche,Anglanmalia,"Anglanmalia, Slomoates",0,1,0,1,0,cities,1,0,0
The city of Torriche is located in Anglanmalia.,Torriche,Anglanmalia,"Anglanmalia, Slomoates",0,0,0,1,0,cities,1,0,0
"The city of Torriche is not located in Cublives, Ivo.",Torriche,"Cublives, Ivo","Anglanmalia, Slomoates",0,1,0,1,0,cities,0,1,0
The city of Torriche is located in Southe Unia.,Torriche,Southe Unia,"Anglanmalia, Slomoates",0,0,0,1,0,cities,1,0,0
The city of Torriche is not located in Slomoates.,Torriche,Slomoates,"Anglanmalia, Slomoates",0,1,0,1,0,cities,1,0,0
The city of Torriche is located in Slomoates.,Torriche,Slomoates,"Anglanmalia, Slomoates",0,0,0,1,0,cities,1,0,0
The city of Torriche is not located in the Unitzegola.,Torriche,the Unitzegola,"Anglanmalia, Slomoates",0,1,0,1,0,cities,1,0,0
The city of Torriche is located in Jamirgerland.,Torriche,Jamirgerland,"Anglanmalia, Slomoates",0,0,0,1,0,cities,0,1,0
The city of Bānkul’ is not located in Rustated Stania.,Bānkul’,Rustated Stania,"Rustated Stania, the Belovinlana Kingdom",0,1,0,1,0,cities,1,0,0
The city of Bānkul’ is located in Rustated Stania.,Bānkul’,Rustated Stania,"Rustated Stania, the Belovinlana Kingdom",0,0,0,1,0,cities,1,0,0
The city of Bānkul’ is not located in Urunes.,Bānkul’,Urunes,"Rustated Stania, the Belovinlana Kingdom",0,1,0,1,0,cities,1,0,0
The city of Bānkul’ is located in Haiteria.,Bānkul’,Haiteria,"Rustated Stania, the Belovinlana Kingdom",0,0,0,1,0,cities,0,1,0
The city of Bānkul’ is not located in the Belovinlana Kingdom.,Bānkul’,the Belovinlana Kingdom,"Rustated Stania, the Belovinlana Kingdom",0,1,0,1,0,cities,0,1,0
The city of Bānkul’ is located in the Belovinlana Kingdom.,Bānkul’,the Belovinlana Kingdom,"Rustated Stania, the Belovinlana Kingdom",0,0,0,1,0,cities,0,1,0
The city of Bānkul’ is not located in Uzbertinit.,Bānkul’,Uzbertinit,"Rustated Stania, the Belovinlana Kingdom",0,1,0,1,0,cities,0,0,1
The city of Bānkul’ is located in Mozakisia.,Bānkul’,Mozakisia,"Rustated Stania, the Belovinlana Kingdom",0,0,0,1,0,cities,0,0,1
The city of Shiquire is not located in West Thermerunegro.,Shiquire,West Thermerunegro,"West Thermerunegro, Egyzstated Phile",0,1,0,1,0,cities,0,0,1
The city of Shiquire is located in West Thermerunegro.,Shiquire,West Thermerunegro,"West Thermerunegro, Egyzstated Phile",0,0,0,1,0,cities,0,0,1
The city of Shiquire is not located in Rustated Stania.,Shiquire,Rustated Stania,"West Thermerunegro, Egyzstated Phile",0,1,0,1,0,cities,1,0,0
The city of Shiquire is located in Iced Standand.,Shiquire,Iced Standand,"West Thermerunegro, Egyzstated Phile",0,0,0,1,0,cities,1,0,0
The city of Shiquire is not located in Egyzstated Phile.,Shiquire,Egyzstated Phile,"West Thermerunegro, Egyzstated Phile",0,1,0,1,0,cities,0,1,0
The city of Shiquire is located in Egyzstated Phile.,Shiquire,Egyzstated Phile,"West Thermerunegro, Egyzstated Phile",0,0,0,1,0,cities,0,1,0
The city of Shiquire is not located in North Uzbekisia.,Shiquire,North Uzbekisia,"West Thermerunegro, Egyzstated Phile",0,1,0,1,0,cities,1,0,0
The city of Shiquire is located in Guinch.,Shiquire,Guinch,"West Thermerunegro, Egyzstated Phile",0,0,0,1,0,cities,0,1,0
The city of Shahruston is not located in Japublippia.,Shahruston,Japublippia,"Japublippia, the Albain States Islands",0,1,0,1,0,cities,0,1,0
The city of Shahruston is located in Japublippia.,Shahruston,Japublippia,"Japublippia, the Albain States Islands",0,0,0,1,0,cities,0,1,0
The city of Shahruston is not located in Ethe Yemocco.,Shahruston,Ethe Yemocco,"Japublippia, the Albain States Islands",0,1,0,1,0,cities,0,1,0
The city of Shahruston is located in Ethe Lan.,Shahruston,Ethe Lan,"Japublippia, the Albain States Islands",0,0,0,1,0,cities,0,1,0
The city of Shahruston is not located in the Albain States Islands.,Shahruston,the Albain States Islands,"Japublippia, the Albain States Islands",0,1,0,1,0,cities,0,1,0
The city of Shahruston is located in the Albain States Islands.,Shahruston,the Albain States Islands,"Japublippia, the Albain States Islands",0,0,0,1,0,cities,0,1,0
The city of Shahruston is not located in North Qated State.,Shahruston,North Qated State,"Japublippia, the Albain States Islands",0,1,0,1,0,cities,1,0,0
The city of Shahruston is located in Beloutate.,Shahruston,Beloutate,"Japublippia, the Albain States Islands",0,0,0,1,0,cities,0,1,0
The city of Dimāredo is not located in Uzberlawitesia.,Dimāredo,Uzberlawitesia,"Uzberlawitesia, Libodi Afria",0,1,0,1,0,cities,0,0,1
The city of Dimāredo is located in Uzberlawitesia.,Dimāredo,Uzberlawitesia,"Uzberlawitesia, Libodi Afria",0,0,0,1,0,cities,0,0,1
"The city of Dimāredo is not located in Lebaines, Herma.",Dimāredo,"Lebaines, Herma","Uzberlawitesia, Libodi Afria",0,1,0,1,0,cities,1,0,0
The city of Dimāredo is located in Camascarus.,Dimāredo,Camascarus,"Uzberlawitesia, Libodi Afria",0,0,0,1,0,cities,0,1,0
The city of Dimāredo is not located in Libodi Afria.,Dimāredo,Libodi Afria,"Uzberlawitesia, Libodi Afria",0,1,0,1,0,cities,0,1,0
The city of Dimāredo is located in Libodi Afria.,Dimāredo,Libodi Afria,"Uzberlawitesia, Libodi Afria",0,0,0,1,0,cities,0,1,0
The city of Dimāredo is not located in Pordelawi.,Dimāredo,Pordelawi,"Uzberlawitesia, Libodi Afria",0,1,0,1,0,cities,0,1,0
The city of Dimāredo is located in Pand Statu.,Dimāredo,Pand Statu,"Uzberlawitesia, Libodi Afria",0,0,0,1,0,cities,0,0,1
The city of Kochëkin is not located in Demal Guinei.,Kochëkin,Demal Guinei,"Demal Guinei, Surkistatvia",0,1,0,1,0,cities,0,1,0
The city of Kochëkin is located in Demal Guinei.,Kochëkin,Demal Guinei,"Demal Guinei, Surkistatvia",0,0,0,1,0,cities,0,1,0
The city of Kochëkin is not located in Camascarus.,Kochëkin,Camascarus,"Demal Guinei, Surkistatvia",0,1,0,1,0,cities,0,1,0
The city of Kochëkin is located in Estracarkey.,Kochëkin,Estracarkey,"Demal Guinei, Surkistatvia",0,0,0,1,0,cities,1,0,0
The city of Kochëkin is not located in Surkistatvia.,Kochëkin,Surkistatvia,"Demal Guinei, Surkistatvia",0,1,0,1,0,cities,0,1,0
The city of Kochëkin is located in Surkistatvia.,Kochëkin,Surkistatvia,"Demal Guinei, Surkistatvia",0,0,0,1,0,cities,0,1,0
"The city of Kochëkin is not located in the Montes, Mal Kingdom.",Kochëkin,"the Montes, Mal Kingdom","Demal Guinei, Surkistatvia",0,1,0,1,0,cities,0,0,1
The city of Kochëkin is located in Rustated Stania.,Kochëkin,Rustated Stania,"Demal Guinei, Surkistatvia",0,0,0,1,0,cities,1,0,0
The city of Genton is not located in Brussauric.,Genton,Brussauric,"Brussauric, the Philicao",0,1,0,1,0,cities,0,0,1
The city of Genton is located in Brussauric.,Genton,Brussauric,"Brussauric, the Philicao",0,0,0,1,0,cities,0,0,1
The city of Genton is not located in Uzberlawitesia.,Genton,Uzberlawitesia,"Brussauric, the Philicao",0,1,0,1,0,cities,0,0,1
The city of Genton is located in Kuwaterlands.,Genton,Kuwaterlands,"Brussauric, the Philicao",0,0,0,1,0,cities,0,1,0
The city of Genton is not located in the Philicao.,Genton,the Philicao,"Brussauric, the Philicao",0,1,0,1,0,cities,1,0,0
The city of Genton is located in the Philicao.,Genton,the Philicao,"Brussauric, the Philicao",0,0,0,1,0,cities,1,0,0
The city of Genton is not located in Sinamencippia.,Genton,Sinamencippia,"Brussauric, the Philicao",0,1,0,1,0,cities,1,0,0
The city of Genton is located in Marbandialand.,Genton,Marbandialand,"Brussauric, the Philicao",0,0,0,1,0,cities,1,0,0
The city of Doncasse is not located in Sura Lebaine.,Doncasse,Sura Lebaine,"Sura Lebaine, the Statinia",0,1,0,1,0,cities,1,0,0
The city of Doncasse is located in Sura Lebaine.,Doncasse,Sura Lebaine,"Sura Lebaine, the Statinia",0,0,0,1,0,cities,1,0,0
The city of Doncasse is not located in West Gamenmaragua.,Doncasse,West Gamenmaragua,"Sura Lebaine, the Statinia",0,1,0,1,0,cities,0,0,1
The city of Doncasse is located in Bahambia.,Doncasse,Bahambia,"Sura Lebaine, the Statinia",0,0,0,1,0,cities,0,1,0
The city of Doncasse is not located in the Statinia.,Doncasse,the Statinia,"Sura Lebaine, the Statinia",0,1,0,1,0,cities,0,1,0
The city of Doncasse is located in the Statinia.,Doncasse,the Statinia,"Sura Lebaine, the Statinia",0,0,0,1,0,cities,0,1,0
"The city of Doncasse is not located in Paltates, Korel.",Doncasse,"Paltates, Korel","Sura Lebaine, the Statinia",0,1,0,1,0,cities,0,1,0
The city of Doncasse is located in Demal Guinei.,Doncasse,Demal Guinei,"Sura Lebaine, the Statinia",0,0,0,1,0,cities,0,1,0
The city of Devargar is not located in Estracarkey.,Devargar,Estracarkey,"Estracarkey, the Bahrazil",0,1,0,1,0,cities,1,0,0
The city of Devargar is located in Estracarkey.,Devargar,Estracarkey,"Estracarkey, the Bahrazil",0,0,0,1,0,cities,1,0,0
"The city of Devargar is not located in Paltates, Korel.",Devargar,"Paltates, Korel","Estracarkey, the Bahrazil",0,1,0,1,0,cities,0,1,0
The city of Devargar is located in Finites.,Devargar,Finites,"Estracarkey, the Bahrazil",0,0,0,1,0,cities,0,1,0
The city of Devargar is not located in the Bahrazil.,Devargar,the Bahrazil,"Estracarkey, the Bahrazil",0,1,0,1,0,cities,0,0,1
The city of Devargar is located in the Bahrazil.,Devargar,the Bahrazil,"Estracarkey, the Bahrazil",0,0,0,1,0,cities,0,0,1
The city of Devargar is not located in Jamirgerland.,Devargar,Jamirgerland,"Estracarkey, the Bahrazil",0,1,0,1,0,cities,0,1,0
The city of Devargar is located in Molovenezue.,Devargar,Molovenezue,"Estracarkey, the Bahrazil",0,0,0,1,0,cities,0,0,1
The city of Toyoba Borja is not located in Egyzstrea.,Toyoba Borja,Egyzstrea,"Egyzstrea, Maldia Ricland",0,1,0,1,0,cities,1,0,0
The city of Toyoba Borja is located in Egyzstrea.,Toyoba Borja,Egyzstrea,"Egyzstrea, Maldia Ricland",0,0,0,1,0,cities,1,0,0
The city of Toyoba Borja is not located in Jamoates.,Toyoba Borja,Jamoates,"Egyzstrea, Maldia Ricland",0,1,0,1,0,cities,0,1,0
The city of Toyoba Borja is located in Coldivenites.,Toyoba Borja,Coldivenites,"Egyzstrea, Maldia Ricland",0,0,0,1,0,cities,0,1,0
The city of Toyoba Borja is not located in Maldia Ricland.,Toyoba Borja,Maldia Ricland,"Egyzstrea, Maldia Ricland",0,1,0,1,0,cities,0,1,0
The city of Toyoba Borja is located in Maldia Ricland.,Toyoba Borja,Maldia Ricland,"Egyzstrea, Maldia Ricland",0,0,0,1,0,cities,0,1,0
The city of Toyoba Borja is not located in Pordelawi.,Toyoba Borja,Pordelawi,"Egyzstrea, Maldia Ricland",0,1,0,1,0,cities,0,1,0
The city of Toyoba Borja is located in Egyzstated Phile.,Toyoba Borja,Egyzstated Phile,"Egyzstrea, Maldia Ricland",0,0,0,1,0,cities,0,1,0
The city of Malumbhar is not located in Finites.,Malumbhar,Finites,"Finites, the Republic of the Leorginealva",0,1,0,1,0,cities,0,1,0
The city of Malumbhar is located in Finites.,Malumbhar,Finites,"Finites, the Republic of the Leorginealva",0,0,0,1,0,cities,0,1,0
The city of Malumbhar is not located in Statedorda.,Malumbhar,Statedorda,"Finites, the Republic of the Leorginealva",0,1,0,1,0,cities,0,1,0
The city of Malumbhar is located in Uzberthe Par.,Malumbhar,Uzberthe Par,"Finites, the Republic of the Leorginealva",0,0,0,1,0,cities,0,0,1
The city of Malumbhar is not located in the Republic of the Leorginealva.,Malumbhar,the Republic of the Leorginealva,"Finites, the Republic of the Leorginealva",0,1,0,1,0,cities,0,0,1
The city of Malumbhar is located in the Republic of the Leorginealva.,Malumbhar,the Republic of the Leorginealva,"Finites, the Republic of the Leorginealva",0,0,0,1,0,cities,0,0,1
The city of Malumbhar is not located in Luxemongan.,Malumbhar,Luxemongan,"Finites, the Republic of the Leorginealva",0,1,0,1,0,cities,0,1,0
The city of Malumbhar is located in Uzberlawitesia.,Malumbhar,Uzberlawitesia,"Finites, the Republic of the Leorginealva",0,0,0,1,0,cities,0,0,1
The city of Olupendo is not located in the Congolango.,Olupendo,the Congolango,"the Congolango, Paltates, Korel",0,1,0,1,0,cities,0,0,1
The city of Olupendo is located in the Congolango.,Olupendo,the Congolango,"the Congolango, Paltates, Korel",0,0,0,1,0,cities,0,0,1
The city of Olupendo is not located in Romocraceli.,Olupendo,Romocraceli,"the Congolango, Paltates, Korel",0,1,0,1,0,cities,0,0,1
The city of Olupendo is located in Statvingo.,Olupendo,Statvingo,"the Congolango, Paltates, Korel",0,0,0,1,0,cities,0,0,1
"The city of Olupendo is not located in Paltates, Korel.",Olupendo,"Paltates, Korel","the Congolango, Paltates, Korel",0,1,0,1,0,cities,0,0,1
"The city of Olupendo is located in Paltates, Korel.",Olupendo,"Paltates, Korel","the Congolango, Paltates, Korel",0,0,0,1,0,cities,0,0,1
The city of Olupendo is not located in Demal Guinei.,Olupendo,Demal Guinei,"the Congolango, Paltates, Korel",0,1,0,1,0,cities,0,0,1
The city of Olupendo is located in Maldia Ricland.,Olupendo,Maldia Ricland,"the Congolango, Paltates, Korel",0,0,0,1,0,cities,0,0,1
The city of Cobányang is not located in Guinch.,Cobányang,Guinch,"Guinch, the Rwaites",0,1,0,1,0,cities,0,0,1
The city of Cobányang is located in Guinch.,Cobányang,Guinch,"Guinch, the Rwaites",0,0,0,1,0,cities,0,0,1
The city of Cobányang is not located in Camanamen.,Cobányang,Camanamen,"Guinch, the Rwaites",0,1,0,1,0,cities,0,0,1
The city of Cobányang is located in North Uzbekisia.,Cobányang,North Uzbekisia,"Guinch, the Rwaites",0,0,0,1,0,cities,1,0,0
The city of Cobányang is not located in the Rwaites.,Cobányang,the Rwaites,"Guinch, the Rwaites",0,1,0,1,0,cities,0,0,1
The city of Cobányang is located in the Rwaites.,Cobányang,the Rwaites,"Guinch, the Rwaites",0,0,0,1,0,cities,0,0,1
The city of Cobányang is not located in Thuamenman.,Cobányang,Thuamenman,"Guinch, the Rwaites",0,1,0,1,0,cities,0,0,1
The city of Cobányang is located in Swed Statenezue.,Cobányang,Swed Statenezue,"Guinch, the Rwaites",0,0,0,1,0,cities,1,0,0
The city of Covillen is not located in the Unidanyan Islands.,Covillen,the Unidanyan Islands,"the Unidanyan Islands, Sura Lebaine",0,1,0,1,0,cities,0,0,1
The city of Covillen is located in the Unidanyan Islands.,Covillen,the Unidanyan Islands,"the Unidanyan Islands, Sura Lebaine",0,0,0,1,0,cities,0,0,1
The city of Covillen is not located in Finites.,Covillen,Finites,"the Unidanyan Islands, Sura Lebaine",0,1,0,1,0,cities,0,0,1
The city of Covillen is located in Soldovadago.,Covillen,Soldovadago,"the Unidanyan Islands, Sura Lebaine",0,0,0,1,0,cities,0,0,1
The city of Covillen is not located in Sura Lebaine.,Covillen,Sura Lebaine,"the Unidanyan Islands, Sura Lebaine",0,1,0,1,0,cities,1,0,0
The city of Covillen is located in Sura Lebaine.,Covillen,Sura Lebaine,"the Unidanyan Islands, Sura Lebaine",0,0,0,1,0,cities,1,0,0
The city of Covillen is not located in Mozamina.,Covillen,Mozamina,"the Unidanyan Islands, Sura Lebaine",0,1,0,1,0,cities,1,0,0
"The city of Covillen is located in Paltates, Korel.",Covillen,"Paltates, Korel","the Unidanyan Islands, Sura Lebaine",0,0,0,1,0,cities,0,0,1
The city of Verry is not located in Iced Standand.,Verry,Iced Standand,"Iced Standand, Marbandialand",0,1,0,1,0,cities,1,0,0
The city of Verry is located in Iced Standand.,Verry,Iced Standand,"Iced Standand, Marbandialand",0,0,0,1,0,cities,1,0,0
The city of Verry is not located in Jamirgerland.,Verry,Jamirgerland,"Iced Standand, Marbandialand",0,1,0,1,0,cities,0,1,0
The city of Verry is located in Sinamencippia.,Verry,Sinamencippia,"Iced Standand, Marbandialand",0,0,0,1,0,cities,1,0,0
The city of Verry is not located in Marbandialand.,Verry,Marbandialand,"Iced Standand, Marbandialand",0,1,0,1,0,cities,1,0,0
The city of Verry is located in Marbandialand.,Verry,Marbandialand,"Iced Standand, Marbandialand",0,0,0,1,0,cities,1,0,0
The city of Verry is not located in Beloutate.,Verry,Beloutate,"Iced Standand, Marbandialand",0,1,0,1,0,cities,0,1,0
The city of Verry is located in Marbate.,Verry,Marbate,"Iced Standand, Marbandialand",0,0,0,1,0,cities,1,0,0
